5.47031354e-001	8.17068831e-004	
5.53702468e-001	8.27403632e-004	
5.60373582e-001	8.37738432e-004	
5.67044696e-001	8.48073232e-004	
5.73715811e-001	8.58408033e-004	
5.80386925e-001	8.68742833e-004	
5.87058039e-001	8.79077633e-004	
5.93729153e-001	8.89412434e-004	
6.00400267e-001	8.99891355e-004	
6.07071381e-001	9.10442882e-004	
6.13742495e-001	9.20994408e-004	
6.20413609e-001	9.31545935e-004	
6.27084723e-001	9.42097461e-004	
6.33755837e-001	9.52648988e-004	
6.40426951e-001	9.63197391e-004	
6.47098065e-001	9.73738689e-004	
6.53769179e-001	9.84279986e-004	
6.60440294e-001	9.94821283e-004	
6.67111408e-001	1.00536258e-003	
6.73782522e-001	1.01590388e-003	
6.80453636e-001	1.02659252e-003	
6.87124750e-001	1.03742890e-003	
6.93795864e-001	1.04826527e-003	
7.00466978e-001	1.05910165e-003	
7.07138092e-001	1.06993802e-003	
7.13809206e-001	1.08077440e-003	
7.20480320e-001	1.09161077e-003	
7.27151434e-001	1.10243870e-003	
7.33822548e-001	1.11319165e-003	
7.40493662e-001	1.12394461e-003	
7.47164777e-001	1.13469756e-003	
7.53835891e-001	1.14545052e-003	
7.60507005e-001	1.15620347e-003	
7.67178119e-001	1.16733205e-003	
7.73849233e-001	1.17853495e-003	
7.80520347e-001	1.18973785e-003	
7.87191461e-001	1.20074039e-003	
7.93862575e-001	1.21172461e-003	
8.00533689e-001	1.22270884e-003	
8.07204803e-001	1.23369306e-003	
8.13875917e-001	1.24467729e-003	
8.20547031e-001	1.25566151e-003	
8.27218145e-001	1.26664573e-003	
8.33889260e-001	1.27762996e-003	
8.40560374e-001	1.28861418e-003	
8.47231488e-001	1.29959841e-003	
8.53902602e-001	1.31088338e-003	
8.60573716e-001	1.32224455e-003	
8.67244830e-001	1.33360571e-003	
8.73915944e-001	1.34496687e-003	
8.80587058e-001	1.35632804e-003	
8.87258172e-001	1.36768920e-003	
8.93929286e-001	1.37905037e-003	
9.00600400e-001	1.39046334e-003	
9.07271514e-001	1.40188177e-003	
9.13942628e-001	1.41333002e-003	
9.20613742e-001	1.42485021e-003	
9.27284857e-001	1.43637040e-003	
9.33955971e-001	1.44789058e-003	
9.40627085e-001	1.45941077e-003	
9.47298199e-001	1.47093096e-003	
9.53969313e-001	1.48245115e-003	
9.60640427e-001	1.49397134e-003	
9.67311541e-001	1.50549153e-003	
9.73982655e-001	1.51701171e-003	
9.80653769e-001	1.52889162e-003	
9.87324883e-001	1.54081369e-003	
9.93995997e-001	1.55273577e-003	
1.00066711e+000	1.56465784e-003	
1.00733823e+000	1.57657991e-003	
1.01400934e+000	1.58850199e-003	
1.02068045e+000	1.60042406e-003	
1.02735157e+000	1.61218952e-003	
1.03402268e+000	1.62392146e-003	
1.04069380e+000	1.63565339e-003	
1.04736491e+000	1.64762622e-003	
1.05403602e+000	1.65983476e-003	
1.06070714e+000	1.67204330e-003	
1.06737825e+000	1.68425184e-003	
1.07404937e+000	1.69646038e-003	
1.08072048e+000	1.70864231e-003	
1.08739159e+000	1.72079924e-003	
1.09406271e+000	1.73295618e-003	
1.10073382e+000	1.74511311e-003	
1.10740494e+000	1.75727004e-003	
1.11407605e+000	1.76942697e-003	
1.12074716e+000	1.78158390e-003	
1.12741828e+000	1.79374083e-003	
1.13408939e+000	1.80589776e-003	
1.14076051e+000	1.81817645e-003	
1.14743162e+000	1.83081237e-003	
1.15410274e+000	1.84344830e-003	
1.16077385e+000	1.85608423e-003	
1.16744496e+000	1.86872015e-003	
1.17411608e+000	1.88135608e-003	
1.18078719e+000	1.89399200e-003	
1.18745831e+000	1.90662793e-003	
1.19412942e+000	1.91926386e-003	
1.20080053e+000	1.93190958e-003	
1.20747165e+000	1.94455740e-003	
1.21414276e+000	1.95720521e-003	
1.22081388e+000	1.96985303e-003	
1.22748499e+000	1.98250085e-003	
1.23415610e+000	1.99547954e-003	
1.24082722e+000	2.00862275e-003	
1.24749833e+000	2.02176596e-003	
1.25416945e+000	2.03490917e-003	
1.26084056e+000	2.04805238e-003	
1.26751167e+000	2.06119559e-003	
1.27418279e+000	2.07433880e-003	
1.28085390e+000	2.08748201e-003	
1.28752502e+000	2.10062522e-003	
1.29419613e+000	2.11376843e-003	
1.30086724e+000	2.12675694e-003	
1.30753836e+000	2.13976817e-003	
1.31420947e+000	2.15328580e-003	
1.32088059e+000	2.16679314e-003	
1.32755170e+000	2.18029990e-003	
1.33422282e+000	2.19380665e-003	
1.34089393e+000	2.20731340e-003	
1.34756504e+000	2.22082015e-003	
1.35423616e+000	2.23432690e-003	
1.36090727e+000	2.24783366e-003	
1.36757839e+000	2.26134041e-003	
1.37424950e+000	2.27484716e-003	
1.38092061e+000	2.28835391e-003	
1.38759173e+000	2.30186067e-003	
1.39426284e+000	2.31550672e-003	
1.40093396e+000	2.32948995e-003	
1.40760507e+000	2.34347318e-003	
1.41427618e+000	2.35745641e-003	
1.42094730e+000	2.37143964e-003	
1.42761841e+000	2.38542287e-003	
1.43428953e+000	2.39940610e-003	
1.44096064e+000	2.41354052e-003	
1.44763175e+000	2.42792481e-003	
1.45430287e+000	2.44230910e-003	
1.46097398e+000	2.45669340e-003	
1.46764510e+000	2.47107769e-003	
1.47431621e+000	2.48546198e-003	
1.48098732e+000	2.49984627e-003	
1.48765844e+000	2.51423057e-003	
1.49432955e+000	2.52861486e-003	
1.50100067e+000	2.54299915e-003	
1.50767178e+000	2.55738344e-003	
1.51434290e+000	2.57176774e-003	
1.52101401e+000	2.58609019e-003	
1.52768512e+000	2.60033692e-003	
1.53435624e+000	2.61481237e-003	
1.54102735e+000	2.62985456e-003	
1.54769847e+000	2.64499520e-003	
1.55436958e+000	2.66026891e-003	
1.56104069e+000	2.67554261e-003	
1.56771181e+000	2.69081632e-003	
1.57438292e+000	2.70609003e-003	
1.58105404e+000	2.72136373e-003	
1.58772515e+000	2.73663744e-003	
1.59439626e+000	2.75191114e-003	
1.60106738e+000	2.76712625e-003	
1.60773849e+000	2.78225131e-003	
1.61440961e+000	2.79737636e-003	
1.62108072e+000	2.81250142e-003	
1.62775183e+000	2.82762647e-003	
1.63442295e+000	2.84275153e-003	
1.64109406e+000	2.85787658e-003	
1.64776518e+000	2.87300164e-003	
1.65443629e+000	2.88853362e-003	
1.66110740e+000	2.90472192e-003	
1.66777852e+000	2.92091022e-003	
1.67444963e+000	2.93698543e-003	
1.68112075e+000	2.95295551e-003	
1.68779186e+000	2.96892560e-003	
1.69446298e+000	2.98489568e-003	
1.70113409e+000	3.00086576e-003	
1.70780520e+000	3.01683584e-003	
1.71447632e+000	3.03280593e-003	
1.72114743e+000	3.04877601e-003	
1.72781855e+000	3.06474609e-003	
1.73448966e+000	3.08071617e-003	
1.74116077e+000	3.09668626e-003	
1.74783189e+000	3.11265634e-003	
1.75450300e+000	3.12862642e-003	
1.76117412e+000	3.14459650e-003	
1.76784523e+000	3.16118346e-003	
1.77451634e+000	3.17816933e-003	
1.78118746e+000	3.19515519e-003	
1.78785857e+000	3.21214106e-003	
1.79452969e+000	3.22912692e-003	
1.80120080e+000	3.24611279e-003	
1.80787191e+000	3.26309865e-003	
1.81454303e+000	3.28008452e-003	
1.82121414e+000	3.29690704e-003	
1.82788526e+000	3.31365718e-003	
1.83455637e+000	3.33040733e-003	
1.84122748e+000	3.34715747e-003	
1.84789860e+000	3.36390761e-003	
1.85456971e+000	3.38122306e-003	
1.86124083e+000	3.39886249e-003	
1.86791194e+000	3.41650191e-003	
1.87458306e+000	3.43414133e-003	
1.88125417e+000	3.45176787e-003	
1.88792528e+000	3.46939279e-003	
1.89459640e+000	3.48701771e-003	
1.90126751e+000	3.50464264e-003	
1.90793863e+000	3.52226756e-003	
1.91460974e+000	3.53989248e-003	
1.92128085e+000	3.55751740e-003	
1.92795197e+000	3.57514232e-003	
1.93462308e+000	3.59276724e-003	
1.94129420e+000	3.61117536e-003	
1.94796531e+000	3.62978841e-003	
1.95463642e+000	3.64840147e-003	
1.96130754e+000	3.66701453e-003	
1.96797865e+000	3.68562758e-003	
1.97464977e+000	3.70424064e-003	
1.98132088e+000	3.72285369e-003	
1.98799199e+000	3.74146675e-003	
1.99466311e+000	3.76007981e-003	
2.00133422e+000	3.77869286e-003	
2.00800534e+000	3.79730592e-003	
2.01467645e+000	3.81606711e-003	
2.02134757e+000	3.83548757e-003	
2.02801868e+000	3.85485477e-003	
2.03468979e+000	3.87422196e-003	
2.04136091e+000	3.89358915e-003	
2.04803202e+000	3.91295634e-003	
2.05470314e+000	3.93232354e-003	
2.06137425e+000	3.95169073e-003	
2.06804536e+000	3.97105792e-003	
2.07471648e+000	3.99042511e-003	
2.08138759e+000	4.00979231e-003	
2.08805871e+000	4.02915950e-003	
2.09472982e+000	4.04852669e-003	
2.10140093e+000	4.06789388e-003	
2.10807205e+000	4.08726107e-003	
2.11474316e+000	4.10662827e-003	
2.12141428e+000	4.12599546e-003	
2.12808539e+000	4.14536265e-003	
2.13475650e+000	4.16529221e-003	
2.14142762e+000	4.18556304e-003	
2.14809873e+000	4.20609483e-003	
2.15476985e+000	4.22680358e-003	
2.16144096e+000	4.24751234e-003	
2.16811207e+000	4.26822109e-003	
2.17478319e+000	4.28892984e-003	
2.18145430e+000	4.30963859e-003	
2.18812542e+000	4.33034734e-003	
2.19479653e+000	4.35105609e-003	
2.20146765e+000	4.37176484e-003	
2.20813876e+000	4.39247359e-003	
2.21480987e+000	4.41318235e-003	
2.22148099e+000	4.43389110e-003	
2.22815210e+000	4.45459985e-003	
2.23482322e+000	4.47530860e-003	
2.24149433e+000	4.49655886e-003	
2.24816544e+000	4.51826380e-003	
2.25483656e+000	4.53996875e-003	
2.26150767e+000	4.56167370e-003	
2.26817879e+000	4.58346176e-003	
2.27484990e+000	4.60558827e-003	
2.28152101e+000	4.62771477e-003	
2.28819213e+000	4.64984128e-003	
2.29486324e+000	4.67196779e-003	
2.30153436e+000	4.69409430e-003	
2.30820547e+000	4.71622081e-003	
2.31487658e+000	4.73834732e-003	
2.32154770e+000	4.76047383e-003	
2.32821881e+000	4.78260034e-003	
2.33488993e+000	4.80472685e-003	
2.34156104e+000	4.82685336e-003	
2.34823215e+000	4.84909360e-003	
2.35490327e+000	4.87135626e-003	
2.36157438e+000	4.89361891e-003	
2.36824550e+000	4.91693465e-003	
2.37491661e+000	4.94038190e-003	
2.38158773e+000	4.96382914e-003	
2.38825884e+000	4.98710610e-003	
2.39492995e+000	5.01033697e-003	
2.40160107e+000	5.03356784e-003	
2.40827218e+000	5.05679871e-003	
2.41494330e+000	5.08002958e-003	
2.42161441e+000	5.10326046e-003	
2.42828552e+000	5.12649133e-003	
2.43495664e+000	5.14972220e-003	
2.44162775e+000	5.17336671e-003	
2.44829887e+000	5.19801770e-003	
2.45496998e+000	5.22266870e-003	
2.46164109e+000	5.24731969e-003	
2.46831221e+000	5.27197068e-003	
2.47498332e+000	5.29662168e-003	
2.48165444e+000	5.32127267e-003	
2.48832555e+000	5.34592367e-003	
2.49499666e+000	5.37057466e-003	
2.50166778e+000	5.39526923e-003	
2.50833889e+000	5.42009443e-003	
2.51501001e+000	5.44491962e-003	
2.52168112e+000	5.46974482e-003	
2.52835223e+000	5.49482400e-003	
2.53502335e+000	5.52009002e-003	
2.54169446e+000	5.54535605e-003	
2.54836558e+000	5.57062208e-003	
2.55503669e+000	5.59588810e-003	
2.56170781e+000	5.62115413e-003	
2.56837892e+000	5.64642015e-003	
2.57505003e+000	5.67168618e-003	
2.58172115e+000	5.69695221e-003	
2.58839226e+000	5.72238545e-003	
2.59506338e+000	5.74931881e-003	
2.60173449e+000	5.77625217e-003	
2.60840560e+000	5.80318553e-003	
2.61507672e+000	5.83011889e-003	
2.62174783e+000	5.85705226e-003	
2.62841895e+000	5.88398562e-003	
2.63509006e+000	5.91091898e-003	
2.64176117e+000	5.93785234e-003	
2.64843229e+000	5.96478571e-003	
2.65510340e+000	5.99104758e-003	
2.66177452e+000	6.01729483e-003	
2.66844563e+000	6.04354207e-003	
2.67511674e+000	6.06978931e-003	
2.68178786e+000	6.09804996e-003	
2.68845897e+000	6.12638660e-003	
2.69513009e+000	6.15472324e-003	
2.70180120e+000	6.18305988e-003	
2.70847231e+000	6.21139653e-003	
2.71514343e+000	6.23973317e-003	
2.72181454e+000	6.26806981e-003	
2.72848566e+000	6.29614251e-003	
2.73515677e+000	6.32386021e-003	
2.74182789e+000	6.35157791e-003	
2.74849900e+000	6.37929562e-003	
2.75517011e+000	6.40701332e-003	
2.76184123e+000	6.43649595e-003	
2.76851234e+000	6.46628288e-003	
2.77518346e+000	6.49606982e-003	
2.78185457e+000	6.52585675e-003	
2.78852568e+000	6.55564369e-003	
2.79519680e+000	6.58521110e-003	
2.80186791e+000	6.61451797e-003	
2.80853903e+000	6.64382483e-003	
2.81521014e+000	6.67313170e-003	
2.82188125e+000	6.70243857e-003	
2.82855237e+000	6.73174543e-003	
2.83522348e+000	6.76105230e-003	
2.84189460e+000	6.79035917e-003	
2.84856571e+000	6.82092908e-003	
2.85523682e+000	6.85204454e-003	
2.86190794e+000	6.88316000e-003	
2.86857905e+000	6.91427546e-003	
2.87525017e+000	6.94539093e-003	
2.88192128e+000	6.97650639e-003	
2.88859239e+000	7.00762185e-003	
2.89526351e+000	7.03873731e-003	
2.90193462e+000	7.06985278e-003	
2.90860574e+000	7.10096824e-003	
2.91527685e+000	7.13208370e-003	
2.92194797e+000	7.16352741e-003	
2.92861908e+000	7.19612778e-003	
2.93529019e+000	7.22872815e-003	
2.94196131e+000	7.26132852e-003	
2.94863242e+000	7.29392890e-003	
2.95530354e+000	7.32640094e-003	
2.96197465e+000	7.35874465e-003	
2.96864576e+000	7.39108837e-003	
2.97531688e+000	7.42343209e-003	
2.98198799e+000	7.45577580e-003	
2.98865911e+000	7.48811952e-003	
2.99533022e+000	7.52046324e-003	
3.00200133e+000	7.55280696e-003	
3.00867245e+000	7.58551772e-003	
3.01534356e+000	7.61925699e-003	
3.02201468e+000	7.65299626e-003	
3.02868579e+000	7.68673553e-003	
3.03535690e+000	7.72047481e-003	
3.04202802e+000	7.75421408e-003	
3.04869913e+000	7.78795335e-003	
3.05537025e+000	7.82296134e-003	
3.06204136e+000	7.85802186e-003	
3.06871247e+000	7.89308237e-003	
3.07538359e+000	7.92814288e-003	
3.08205470e+000	7.96320339e-003	
3.08872582e+000	7.99826391e-003	
3.09539693e+000	8.03332442e-003	
3.10206805e+000	8.06838493e-003	
3.10873916e+000	8.10407627e-003	
3.11541027e+000	8.14008269e-003	
3.12208139e+000	8.17608911e-003	
3.12875250e+000	8.21209553e-003	
3.13542362e+000	8.24893995e-003	
3.14209473e+000	8.28605067e-003	
3.14876584e+000	8.32316138e-003	
3.15543696e+000	8.36027210e-003	
3.16210807e+000	8.39738282e-003	
3.16877919e+000	8.43449353e-003	
3.17545030e+000	8.47160425e-003	
3.18212141e+000	8.50871496e-003	
3.18879253e+000	8.54582568e-003	
3.19546364e+000	8.58293640e-003	
3.20213476e+000	8.62004711e-003	
3.20880587e+000	8.65715783e-003	
3.21547698e+000	8.69426855e-003	
3.22214810e+000	8.73137926e-003	
3.22881921e+000	8.76848998e-003	
3.23549033e+000	8.80560955e-003	
3.24216144e+000	8.84424417e-003	
3.24883256e+000	8.88287879e-003	
3.25550367e+000	8.92165244e-003	
3.26217478e+000	8.96167798e-003	
3.26884590e+000	9.00170353e-003	
3.27551701e+000	9.04172907e-003	
3.28218813e+000	9.08175462e-003	
3.28885924e+000	9.12178016e-003	
3.29553035e+000	9.16180570e-003	
3.30220147e+000	9.20183125e-003	
3.30887258e+000	9.24124158e-003	
3.31554370e+000	9.28046183e-003	
3.32221481e+000	9.31968207e-003	
3.32888592e+000	9.35890232e-003	
3.33555704e+000	9.39958374e-003	
3.34222815e+000	9.44177046e-003	
3.34889927e+000	9.48395718e-003	
3.35557038e+000	9.52614390e-003	
3.36224149e+000	9.56833063e-003	
3.36891261e+000	9.61009330e-003	
3.37558372e+000	9.65165915e-003	
3.38225484e+000	9.69322500e-003	
3.38892595e+000	9.73479084e-003	
3.39559706e+000	9.77635669e-003	
3.40226818e+000	9.81792254e-003	
3.40893929e+000	9.85948838e-003	
3.41561041e+000	9.90105423e-003	
3.42228152e+000	9.94457152e-003	
3.42895264e+000	9.98911987e-003	
3.43562375e+000	1.00332792e-002	
3.44229486e+000	1.00759378e-002	
3.44896598e+000	1.01185964e-002	
3.45563709e+000	1.01612551e-002	
3.46230821e+000	1.02039137e-002	
3.46897932e+000	1.02465723e-002	
3.47565043e+000	1.02892310e-002	
3.48232155e+000	1.03338166e-002	
3.48899266e+000	1.03798285e-002	
3.49566378e+000	1.04258404e-002	
3.50233489e+000	1.04718523e-002	
3.50900600e+000	1.05178642e-002	
3.51567712e+000	1.05638858e-002	
3.52234823e+000	1.06099190e-002	
3.52901935e+000	1.06559521e-002	
3.53569046e+000	1.07019852e-002	
3.54236157e+000	1.07480183e-002	
3.54903269e+000	1.07940515e-002	
3.55570380e+000	1.08400846e-002	
3.56237492e+000	1.08861177e-002	
3.56904603e+000	1.09321508e-002	
3.57571714e+000	1.09783969e-002	
3.58238826e+000	1.10262961e-002	
3.58905937e+000	1.10741954e-002	
3.59573049e+000	1.11220946e-002	
3.60240160e+000	1.11699939e-002	
3.60907272e+000	1.12178931e-002	
3.61574383e+000	1.12670656e-002	
3.62241494e+000	1.13168591e-002	
3.62908606e+000	1.13666525e-002	
3.63575717e+000	1.14164460e-002	
3.64242829e+000	1.14662394e-002	
3.64909940e+000	1.15160329e-002	
3.65577051e+000	1.15658263e-002	
3.66244163e+000	1.16156198e-002	
3.66911274e+000	1.16654132e-002	
3.67578386e+000	1.17152067e-002	
3.68245497e+000	1.17656233e-002	
3.68912608e+000	1.18170256e-002	
3.69579720e+000	1.18684279e-002	
3.70246831e+000	1.19198302e-002	
3.70913943e+000	1.19712325e-002	
3.71581054e+000	1.20226348e-002	
3.72248165e+000	1.20740371e-002	
3.72915277e+000	1.21254394e-002	
3.73582388e+000	1.21768417e-002	
3.74249500e+000	1.22297211e-002	
3.74916611e+000	1.22827207e-002	
3.75583722e+000	1.23357204e-002	
3.76250834e+000	1.23887200e-002	
3.76917945e+000	1.24417196e-002	
3.77585057e+000	1.24947192e-002	
3.78252168e+000	1.25477189e-002	
3.78919280e+000	1.26007185e-002	
3.79586391e+000	1.26537409e-002	
3.80253502e+000	1.27087869e-002	
3.80920614e+000	1.27638329e-002	
3.81587725e+000	1.28188789e-002	
3.82254837e+000	1.28739248e-002	
3.82921948e+000	1.29289708e-002	
3.83589059e+000	1.29840168e-002	
3.84256171e+000	1.30390628e-002	
3.84923282e+000	1.30941088e-002	
3.85590394e+000	1.31521904e-002	
3.86257505e+000	1.32104255e-002	
3.86924616e+000	1.32686607e-002	
3.87591728e+000	1.33268958e-002	
3.88258839e+000	1.33851310e-002	
3.88925951e+000	1.34433661e-002	
3.89593062e+000	1.35016013e-002	
3.90260173e+000	1.35598364e-002	
3.90927285e+000	1.36180716e-002	
3.91594396e+000	1.36763067e-002	
3.92261508e+000	1.37345419e-002	
3.92928619e+000	1.37927770e-002	
3.93595730e+000	1.38510122e-002	
3.94262842e+000	1.39092473e-002	
3.94929953e+000	1.39674825e-002	
3.95597065e+000	1.40257176e-002	
3.96264176e+000	1.40839528e-002	
3.96931288e+000	1.41438739e-002	
3.97598399e+000	1.42043520e-002	
3.98265510e+000	1.42654625e-002	
3.98932622e+000	1.43276527e-002	
3.99599733e+000	1.43898429e-002	
4.00266845e+000	1.44520331e-002	
4.00933956e+000	1.45142233e-002	
4.01601067e+000	1.45764135e-002	
4.02268179e+000	1.46386037e-002	
4.02935290e+000	1.47007938e-002	
4.03602402e+000	1.47629840e-002	
4.04269513e+000	1.48251742e-002	
4.04936624e+000	1.48873644e-002	
4.05603736e+000	1.49495546e-002	
4.06270847e+000	1.50117448e-002	
4.06937959e+000	1.50746536e-002	
4.07605070e+000	1.51387682e-002	
4.08272181e+000	1.52028828e-002	
4.08939293e+000	1.52669974e-002	
4.09606404e+000	1.53311120e-002	
4.10273516e+000	1.53963240e-002	
4.10940627e+000	1.54636622e-002	
4.11607738e+000	1.55310004e-002	
4.12274850e+000	1.55983386e-002	
4.12941961e+000	1.56656768e-002	
4.13609073e+000	1.57330150e-002	
4.14276184e+000	1.58003532e-002	
4.14943296e+000	1.58676914e-002	
4.15610407e+000	1.59350296e-002	
4.16277518e+000	1.60023461e-002	
4.16944630e+000	1.60695680e-002	
4.17611741e+000	1.61385308e-002	
4.18278853e+000	1.62091785e-002	
4.18945964e+000	1.62798261e-002	
4.19613075e+000	1.63504738e-002	
4.20280187e+000	1.64211214e-002	
4.20947298e+000	1.64917690e-002	
4.21614410e+000	1.65624167e-002	
4.22281521e+000	1.66330643e-002	
4.22948632e+000	1.67037120e-002	
4.23615744e+000	1.67743596e-002	
4.24282855e+000	1.68450072e-002	
4.24949967e+000	1.69156549e-002	
4.25617078e+000	1.69863025e-002	
4.26284189e+000	1.70568863e-002	
4.26951301e+000	1.71273508e-002	
4.27618412e+000	1.71978153e-002	
4.28285524e+000	1.72733555e-002	
4.28952635e+000	1.73497442e-002	
4.29619746e+000	1.74261329e-002	
4.30286858e+000	1.75025216e-002	
4.30953969e+000	1.75789104e-002	
4.31621081e+000	1.76535516e-002	
4.32288192e+000	1.77278115e-002	
4.32955304e+000	1.78020713e-002	
4.33622415e+000	1.78763312e-002	
4.34289526e+000	1.79505911e-002	
4.34956638e+000	1.80248509e-002	
4.35623749e+000	1.80991108e-002	
4.36290861e+000	1.81733707e-002	
4.36957972e+000	1.82492633e-002	
4.37625083e+000	1.83297609e-002	
4.38292195e+000	1.84102585e-002	
4.38959306e+000	1.84907560e-002	
4.39626418e+000	1.85712536e-002	
4.40293529e+000	1.86517511e-002	
4.40960640e+000	1.87322487e-002	
4.41627752e+000	1.88127462e-002	
4.42294863e+000	1.88932438e-002	
4.42961975e+000	1.89732720e-002	
4.43629086e+000	1.90517994e-002	
4.44296197e+000	1.91303268e-002	
4.44963309e+000	1.92088542e-002	
4.45630420e+000	1.92873816e-002	
4.46297532e+000	1.93706103e-002	
4.46964643e+000	1.94546920e-002	
4.47631755e+000	1.95385428e-002	
4.48298866e+000	1.96217856e-002	
4.48965977e+000	1.97050284e-002	
4.49633089e+000	1.97882712e-002	
4.50300200e+000	1.98715140e-002	
4.50967312e+000	1.99547568e-002	
4.51634423e+000	2.00379996e-002	
4.52301534e+000	2.01212424e-002	
4.52968646e+000	2.02044852e-002	
4.53635757e+000	2.02877279e-002	
4.54302869e+000	2.03709707e-002	
4.54969980e+000	2.04547036e-002	
4.55637091e+000	2.05446304e-002	
4.56304203e+000	2.06345571e-002	
4.56971314e+000	2.07244838e-002	
4.57638426e+000	2.08144105e-002	
4.58305537e+000	2.09043372e-002	
4.58972648e+000	2.09942639e-002	
4.59639760e+000	2.10841906e-002	
4.60306871e+000	2.11757841e-002	
4.60973983e+000	2.12681128e-002	
4.61641094e+000	2.13604415e-002	
4.62308205e+000	2.14527702e-002	
4.62975317e+000	2.15450989e-002	
4.63642428e+000	2.16374276e-002	
4.64309540e+000	2.17297564e-002	
4.64976651e+000	2.18220851e-002	
4.65643763e+000	2.19144138e-002	
4.66310874e+000	2.20067425e-002	
4.66977985e+000	2.20990712e-002	
4.67645097e+000	2.21914000e-002	
4.68312208e+000	2.22837287e-002	
4.68979320e+000	2.23760574e-002	
4.69646431e+000	2.24683861e-002	
4.70313542e+000	2.25607148e-002	
4.70980654e+000	2.26535807e-002	
4.71647765e+000	2.27466850e-002	
4.72314877e+000	2.28397893e-002	
4.72981988e+000	2.29395488e-002	
4.73649099e+000	2.30407102e-002	
4.74316211e+000	2.31418717e-002	
4.74983322e+000	2.32430331e-002	
4.75650434e+000	2.33441946e-002	
4.76317545e+000	2.34453560e-002	
4.76984656e+000	2.35445404e-002	
4.77651768e+000	2.36434052e-002	
4.78318879e+000	2.37422700e-002	
4.78985991e+000	2.38411348e-002	
4.79653102e+000	2.39399996e-002	
4.80320213e+000	2.40388644e-002	
4.80987325e+000	2.41377291e-002	
4.81654436e+000	2.42365939e-002	
4.82321548e+000	2.43378643e-002	
4.82988659e+000	2.44421699e-002	
4.83655771e+000	2.45464756e-002	
4.84322882e+000	2.46524632e-002	
4.84989993e+000	2.47598651e-002	
4.85657105e+000	2.48672670e-002	
4.86324216e+000	2.49746689e-002	
4.86991328e+000	2.50820708e-002	
4.87658439e+000	2.51894727e-002	
4.88325550e+000	2.52968746e-002	
4.88992662e+000	2.54042765e-002	
4.89659773e+000	2.55116784e-002	
4.90326885e+000	2.56190803e-002	
